run, name, edit distance, time(ms), memory_KB, file1, file2
23, Dinámico, 0, 257.826, 503788, files/test3.txt, files/test3.txt
24, Dinámico, 0, 259.433, 503844, files/test3.txt, files/test3.txt
25, Dinámico, 0, 259.457, 503848, files/test3.txt, files/test3.txt
26, Dinámico, 0, 257.042, 503848, files/test3.txt, files/test3.txt
27, Dinámico, 0, 265.242, 503812, files/test3.txt, files/test3.txt
28, Dinámico, 0, 262.974, 503848, files/test3.txt, files/test3.txt
29, Dinámico, 0, 256.771, 503840, files/test3.txt, files/test3.txt
30, Dinámico, 0, 262.398, 503848, files/test3.txt, files/test3.txt
1, Dinámico, 14670, 526.411, 1004072, files/test3.txt, files/test4.txt
2, Dinámico, 14670, 520.533, 1004072, files/test3.txt, files/test4.txt
3, Dinámico, 14670, 522.733, 1004072, files/test3.txt, files/test4.txt
4, Dinámico, 14670, 523.583, 1004036, files/test3.txt, files/test4.txt
5, Dinámico, 14670, 524.743, 1004024, files/test3.txt, files/test4.txt
6, Dinámico, 14670, 523.278, 1004024, files/test3.txt, files/test4.txt
7, Dinámico, 14670, 527.46, 1004064, files/test3.txt, files/test4.txt
8, Dinámico, 14670, 531.46, 1004072, files/test3.txt, files/test4.txt
9, Dinámico, 14670, 532.369, 1004072, files/test3.txt, files/test4.txt
10, Dinámico, 14670, 531.167, 1004024, files/test3.txt, files/test4.txt
11, Dinámico, 14670, 529.896, 1004064, files/test3.txt, files/test4.txt
12, Dinámico, 14670, 527.15, 1004064, files/test3.txt, files/test4.txt
13, Dinámico, 14670, 531.471, 1004072, files/test3.txt, files/test4.txt
14, Dinámico, 14670, 529.913, 1003944, files/test3.txt, files/test4.txt
15, Dinámico, 14670, 526.023, 1003944, files/test3.txt, files/test4.txt
16, Dinámico, 14670, 529.923, 1004072, files/test3.txt, files/test4.txt
17, Dinámico, 14670, 527.205, 1004072, files/test3.txt, files/test4.txt
18, Dinámico, 14670, 530.078, 1004036, files/test3.txt, files/test4.txt
19, Dinámico, 14670, 526.411, 1004024, files/test3.txt, files/test4.txt
20, Dinámico, 14670, 531.368, 1004072, files/test3.txt, files/test4.txt
21, Dinámico, 14670, 529.818, 1004024, files/test3.txt, files/test4.txt
22, Dinámico, 14670, 531.745, 1003944, files/test3.txt, files/test4.txt
23, Dinámico, 14670, 528.182, 1004020, files/test3.txt, files/test4.txt
24, Dinámico, 14670, 526.862, 1004072, files/test3.txt, files/test4.txt
25, Dinámico, 14670, 527.519, 1004064, files/test3.txt, files/test4.txt
26, Dinámico, 14670, 528.997, 1004036, files/test3.txt, files/test4.txt
27, Dinámico, 14670, 530.478, 1004064, files/test3.txt, files/test4.txt
28, Dinámico, 14670, 528.092, 1004072, files/test3.txt, files/test4.txt
29, Dinámico, 14670, 529.144, 1004072, files/test3.txt, files/test4.txt
30, Dinámico, 14670, 527.915, 1004072, files/test3.txt, files/test4.txt
1, Dinámico, 28232, 1063.66, 2020080, files/test3.txt, files/test5.txt
2, Dinámico, 28232, 1095.41, 2020128, files/test3.txt, files/test5.txt
3, Dinámico, 28232, 1083.99, 2020136, files/test3.txt, files/test5.txt
4, Dinámico, 28232, 1079.19, 2020136, files/test3.txt, files/test5.txt
5, Dinámico, 28232, 1071.02, 2020132, files/test3.txt, files/test5.txt
6, Dinámico, 28232, 1079.48, 2020136, files/test3.txt, files/test5.txt
7, Dinámico, 28232, 1078.47, 2020136, files/test3.txt, files/test5.txt
8, Dinámico, 28232, 1077.82, 2020136, files/test3.txt, files/test5.txt
9, Dinámico, 28232, 1078.46, 2020136, files/test3.txt, files/test5.txt
10, Dinámico, 28232, 1075.32, 2020136, files/test3.txt, files/test5.txt
11, Dinámico, 28232, 1077.26, 2020136, files/test3.txt, files/test5.txt
12, Dinámico, 28232, 1081.19, 2020100, files/test3.txt, files/test5.txt
13, Dinámico, 28232, 1077.83, 2020096, files/test3.txt, files/test5.txt
14, Dinámico, 28232, 1080.38, 2020136, files/test3.txt, files/test5.txt
15, Dinámico, 28232, 1078.47, 2020100, files/test3.txt, files/test5.txt
16, Dinámico, 28232, 1090.76, 2020128, files/test3.txt, files/test5.txt
17, Dinámico, 28232, 1077.59, 2020136, files/test3.txt, files/test5.txt
18, Dinámico, 28232, 1072.48, 2020100, files/test3.txt, files/test5.txt
19, Dinámico, 28232, 1077.04, 2020136, files/test3.txt, files/test5.txt
20, Dinámico, 28232, 1075.95, 2020136, files/test3.txt, files/test5.txt
21, Dinámico, 28232, 1076.01, 2020100, files/test3.txt, files/test5.txt
22, Dinámico, 28232, 1073.21, 2020136, files/test3.txt, files/test5.txt
23, Dinámico, 28232, 1071.06, 2020136, files/test3.txt, files/test5.txt
24, Dinámico, 28232, 1071.07, 2020136, files/test3.txt, files/test5.txt
25, Dinámico, 28232, 1071.02, 2020088, files/test3.txt, files/test5.txt
26, Dinámico, 28232, 1070.74, 2020100, files/test3.txt, files/test5.txt
27, Dinámico, 28232, 1077.3, 2020136, files/test3.txt, files/test5.txt
28, Dinámico, 28232, 1072.2, 2020136, files/test3.txt, files/test5.txt
29, Dinámico, 28232, 1071.08, 2020136, files/test3.txt, files/test5.txt
30, Dinámico, 28232, 1067.66, 2020136, files/test3.txt, files/test5.txt
1, Dinámico, 14526, 123.8, 254120, files/test4.txt, files/test1.txt
2, Dinámico, 14526, 126.097, 254084, files/test4.txt, files/test1.txt
3, Dinámico, 14526, 126.633, 254120, files/test4.txt, files/test1.txt
4, Dinámico, 14526, 125.545, 254112, files/test4.txt, files/test1.txt
5, Dinámico, 14526, 126.123, 254120, files/test4.txt, files/test1.txt
6, Dinámico, 14526, 126.657, 254120, files/test4.txt, files/test1.txt
7, Dinámico, 14526, 128.93, 254084, files/test4.txt, files/test1.txt
8, Dinámico, 14526, 126.303, 254120, files/test4.txt, files/test1.txt
9, Dinámico, 14526, 127.012, 254084, files/test4.txt, files/test1.txt
10, Dinámico, 14526, 126.806, 254084, files/test4.txt, files/test1.txt
11, Dinámico, 14526, 125.381, 253940, files/test4.txt, files/test1.txt
12, Dinámico, 14526, 126.825, 254084, files/test4.txt, files/test1.txt
13, Dinámico, 14526, 124.845, 254064, files/test4.txt, files/test1.txt
14, Dinámico, 14526, 127.294, 253956, files/test4.txt, files/test1.txt
15, Dinámico, 14526, 125.743, 254084, files/test4.txt, files/test1.txt
16, Dinámico, 14526, 126.655, 254084, files/test4.txt, files/test1.txt
17, Dinámico, 14526, 123.402, 254120, files/test4.txt, files/test1.txt
18, Dinámico, 14526, 125.538, 254084, files/test4.txt, files/test1.txt
19, Dinámico, 14526, 126.844, 254084, files/test4.txt, files/test1.txt
20, Dinámico, 14526, 126.049, 254080, files/test4.txt, files/test1.txt
21, Dinámico, 14526, 125.188, 254120, files/test4.txt, files/test1.txt
22, Dinámico, 14526, 125.23, 254120, files/test4.txt, files/test1.txt
23, Dinámico, 14526, 124.648, 254120, files/test4.txt, files/test1.txt
24, Dinámico, 14526, 125.378, 254120, files/test4.txt, files/test1.txt
25, Dinámico, 14526, 127.351, 254084, files/test4.txt, files/test1.txt
26, Dinámico, 14526, 122.938, 254120, files/test4.txt, files/test1.txt
27, Dinámico, 14526, 125.904, 254084, files/test4.txt, files/test1.txt
28, Dinámico, 14526, 126.106, 254120, files/test4.txt, files/test1.txt
29, Dinámico, 14526, 126.013, 254112, files/test4.txt, files/test1.txt
30, Dinámico, 14526, 125.86, 254084, files/test4.txt, files/test1.txt
1, Dinámico, 14110, 257.798, 504052, files/test4.txt, files/test2.txt
2, Dinámico, 14110, 257.742, 504096, files/test4.txt, files/test2.txt
3, Dinámico, 14110, 259.745, 504104, files/test4.txt, files/test2.txt
4, Dinámico, 14110, 259.233, 504104, files/test4.txt, files/test2.txt
5, Dinámico, 14110, 255.755, 504092, files/test4.txt, files/test2.txt
6, Dinámico, 14110, 256.047, 504056, files/test4.txt, files/test2.txt
7, Dinámico, 14110, 259.385, 504104, files/test4.txt, files/test2.txt
8, Dinámico, 14110, 258.426, 504104, files/test4.txt, files/test2.txt
9, Dinámico, 14110, 257.263, 504104, files/test4.txt, files/test2.txt
10, Dinámico, 14110, 256.916, 504104, files/test4.txt, files/test2.txt
11, Dinámico, 14110, 258.658, 504104, files/test4.txt, files/test2.txt
12, Dinámico, 14110, 255.127, 504104, files/test4.txt, files/test2.txt
13, Dinámico, 14110, 256.565, 504104, files/test4.txt, files/test2.txt
14, Dinámico, 14110, 257.586, 504064, files/test4.txt, files/test2.txt
15, Dinámico, 14110, 257.659, 504068, files/test4.txt, files/test2.txt
16, Dinámico, 14110, 254.674, 504100, files/test4.txt, files/test2.txt
17, Dinámico, 14110, 253.596, 504104, files/test4.txt, files/test2.txt
18, Dinámico, 14110, 253.209, 504056, files/test4.txt, files/test2.txt
19, Dinámico, 14110, 254.979, 504104, files/test4.txt, files/test2.txt
20, Dinámico, 14110, 254.439, 504068, files/test4.txt, files/test2.txt
21, Dinámico, 14110, 255.672, 504096, files/test4.txt, files/test2.txt
22, Dinámico, 14110, 259.188, 504056, files/test4.txt, files/test2.txt
23, Dinámico, 14110, 256.612, 504044, files/test4.txt, files/test2.txt
24, Dinámico, 14110, 256.689, 504096, files/test4.txt, files/test2.txt
25, Dinámico, 14110, 255.378, 504096, files/test4.txt, files/test2.txt
26, Dinámico, 14110, 252.516, 504096, files/test4.txt, files/test2.txt
27, Dinámico, 14110, 254.358, 504104, files/test4.txt, files/test2.txt
28, Dinámico, 14110, 254.498, 504068, files/test4.txt, files/test2.txt
29, Dinámico, 14110, 253.737, 504104, files/test4.txt, files/test2.txt
30, Dinámico, 14110, 255, 504104, files/test4.txt, files/test2.txt
1, Dinámico, 14670, 515.057, 1004192, files/test4.txt, files/test3.txt
2, Dinámico, 14670, 519.807, 1004160, files/test4.txt, files/test3.txt
3, Dinámico, 14670, 524.411, 1004200, files/test4.txt, files/test3.txt
4, Dinámico, 14670, 529.837, 1004200, files/test4.txt, files/test3.txt
5, Dinámico, 14670, 527.016, 1004200, files/test4.txt, files/test3.txt
6, Dinámico, 14670, 526.206, 1004200, files/test4.txt, files/test3.txt
7, Dinámico, 14670, 525.785, 1004116, files/test4.txt, files/test3.txt
8, Dinámico, 14670, 528.503, 1004164, files/test4.txt, files/test3.txt
9, Dinámico, 14670, 527.232, 1004164, files/test4.txt, files/test3.txt
10, Dinámico, 14670, 525.166, 1004072, files/test4.txt, files/test3.txt
11, Dinámico, 14670, 526.396, 1004164, files/test4.txt, files/test3.txt
12, Dinámico, 14670, 524.57, 1004164, files/test4.txt, files/test3.txt
13, Dinámico, 14670, 525.899, 1004200, files/test4.txt, files/test3.txt
14, Dinámico, 14670, 527.487, 1004200, files/test4.txt, files/test3.txt
15, Dinámico, 14670, 528.147, 1004192, files/test4.txt, files/test3.txt
16, Dinámico, 14670, 529.663, 1004200, files/test4.txt, files/test3.txt
17, Dinámico, 14670, 530.017, 1004200, files/test4.txt, files/test3.txt
18, Dinámico, 14670, 529.458, 1004200, files/test4.txt, files/test3.txt
19, Dinámico, 14670, 529.114, 1004148, files/test4.txt, files/test3.txt
20, Dinámico, 14670, 530.445, 1004200, files/test4.txt, files/test3.txt
21, Dinámico, 14670, 529.676, 1004200, files/test4.txt, files/test3.txt
22, Dinámico, 14670, 526.062, 1004200, files/test4.txt, files/test3.txt
23, Dinámico, 14670, 529.278, 1004120, files/test4.txt, files/test3.txt
24, Dinámico, 14670, 521.715, 1004152, files/test4.txt, files/test3.txt
25, Dinámico, 14670, 526.624, 1004192, files/test4.txt, files/test3.txt
26, Dinámico, 14670, 526.46, 1004132, files/test4.txt, files/test3.txt
27, Dinámico, 14670, 523.682, 1004200, files/test4.txt, files/test3.txt
28, Dinámico, 14670, 524.977, 1004200, files/test4.txt, files/test3.txt
29, Dinámico, 14670, 523.733, 1004152, files/test4.txt, files/test3.txt
30, Dinámico, 14670, 526.894, 1004192, files/test4.txt, files/test3.txt
1, Dinámico, 0, 1042.5, 2004260, files/test4.txt, files/test4.txt
2, Dinámico, 0, 1050.26, 2004232, files/test4.txt, files/test4.txt
3, Dinámico, 0, 1048.2, 2004344, files/test4.txt, files/test4.txt
4, Dinámico, 0, 1050.89, 2004224, files/test4.txt, files/test4.txt
5, Dinámico, 0, 1053.71, 2004392, files/test4.txt, files/test4.txt
6, Dinámico, 0, 1053.3, 2004228, files/test4.txt, files/test4.txt
7, Dinámico, 0, 1051.99, 2004356, files/test4.txt, files/test4.txt
8, Dinámico, 0, 1053.27, 2004356, files/test4.txt, files/test4.txt
9, Dinámico, 0, 1053.81, 2004392, files/test4.txt, files/test4.txt
10, Dinámico, 0, 1058.05, 2004392, files/test4.txt, files/test4.txt
11, Dinámico, 0, 1051.5, 2004388, files/test4.txt, files/test4.txt
12, Dinámico, 0, 1057.7, 2004392, files/test4.txt, files/test4.txt
13, Dinámico, 0, 1056.86, 2004392, files/test4.txt, files/test4.txt
14, Dinámico, 0, 1057.32, 2004392, files/test4.txt, files/test4.txt
15, Dinámico, 0, 1056.07, 2004392, files/test4.txt, files/test4.txt
16, Dinámico, 0, 1055.74, 2004392, files/test4.txt, files/test4.txt
17, Dinámico, 0, 1049.75, 2004384, files/test4.txt, files/test4.txt
18, Dinámico, 0, 1050.58, 2004264, files/test4.txt, files/test4.txt
19, Dinámico, 0, 1052.78, 2004392, files/test4.txt, files/test4.txt
20, Dinámico, 0, 1054.29, 2004344, files/test4.txt, files/test4.txt
21, Dinámico, 0, 1051.36, 2004356, files/test4.txt, files/test4.txt
22, Dinámico, 0, 1054, 2004392, files/test4.txt, files/test4.txt
23, Dinámico, 0, 1055.02, 2004352, files/test4.txt, files/test4.txt
24, Dinámico, 0, 1047.37, 2004392, files/test4.txt, files/test4.txt
25, Dinámico, 0, 1052.18, 2004336, files/test4.txt, files/test4.txt
26, Dinámico, 0, 1050.55, 2004392, files/test4.txt, files/test4.txt
27, Dinámico, 0, 1050.91, 2004352, files/test4.txt, files/test4.txt
28, Dinámico, 0, 1050.6, 2004392, files/test4.txt, files/test4.txt
29, Dinámico, 0, 1050.63, 2004336, files/test4.txt, files/test4.txt
30, Dinámico, 0, 1052.12, 2004356, files/test4.txt, files/test4.txt
1, Dinámico, 29370, 2115.6, 4036356, files/test4.txt, files/test5.txt
2, Dinámico, 29370, 2117.39, 4036392, files/test4.txt, files/test5.txt
3, Dinámico, 29370, 2123.18, 4036356, files/test4.txt, files/test5.txt
4, Dinámico, 29370, 2122.28, 4036264, files/test4.txt, files/test5.txt
5, Dinámico, 29370, 2117.2, 4036264, files/test4.txt, files/test5.txt
6, Dinámico, 29370, 2117.71, 4036392, files/test4.txt, files/test5.txt
7, Dinámico, 29370, 2120.8, 4036392, files/test4.txt, files/test5.txt
8, Dinámico, 29370, 2122.6, 4036392, files/test4.txt, files/test5.txt
9, Dinámico, 29370, 2131.66, 4036384, files/test4.txt, files/test5.txt
10, Dinámico, 29370, 2126.57, 4036232, files/test4.txt, files/test5.txt
11, Dinámico, 29370, 2123.95, 4036392, files/test4.txt, files/test5.txt
12, Dinámico, 29370, 2124.09, 4036392, files/test4.txt, files/test5.txt
13, Dinámico, 29370, 2133.57, 4036392, files/test4.txt, files/test5.txt
14, Dinámico, 29370, 2124.7, 4036344, files/test4.txt, files/test5.txt
15, Dinámico, 29370, 2126.25, 4036392, files/test4.txt, files/test5.txt
16, Dinámico, 29370, 2136.53, 4036392, files/test4.txt, files/test5.txt
17, Dinámico, 29370, 2142.74, 4036384, files/test4.txt, files/test5.txt
18, Dinámico, 29370, 2128.78, 4036392, files/test4.txt, files/test5.txt
19, Dinámico, 29370, 2128.9, 4036392, files/test4.txt, files/test5.txt
20, Dinámico, 29370, 2127.17, 4036356, files/test4.txt, files/test5.txt
21, Dinámico, 29370, 2127.69, 4036392, files/test4.txt, files/test5.txt
22, Dinámico, 29370, 2126.12, 4036392, files/test4.txt, files/test5.txt
23, Dinámico, 29370, 2136.36, 4036392, files/test4.txt, files/test5.txt
24, Dinámico, 29370, 2134.23, 4036264, files/test4.txt, files/test5.txt
25, Dinámico, 29370, 2129.99, 4036264, files/test4.txt, files/test5.txt
26, Dinámico, 29370, 2115.81, 4036384, files/test4.txt, files/test5.txt
27, Dinámico, 29370, 2118.26, 4036392, files/test4.txt, files/test5.txt
28, Dinámico, 29370, 2113.88, 4036356, files/test4.txt, files/test5.txt
29, Dinámico, 29370, 2113.52, 4036232, files/test4.txt, files/test5.txt
30, Dinámico, 29370, 2115.9, 4036388, files/test4.txt, files/test5.txt
1, Dinámico, 30146, 251.558, 504708, files/test5.txt, files/test1.txt
2, Dinámico, 30146, 251.696, 504692, files/test5.txt, files/test1.txt
3, Dinámico, 30146, 251.588, 504568, files/test5.txt, files/test1.txt
4, Dinámico, 30146, 257.651, 504744, files/test5.txt, files/test1.txt
5, Dinámico, 30146, 257.3, 504708, files/test5.txt, files/test1.txt
6, Dinámico, 30146, 251.527, 504704, files/test5.txt, files/test1.txt
7, Dinámico, 30146, 251.513, 504744, files/test5.txt, files/test1.txt
8, Dinámico, 30146, 254.952, 504708, files/test5.txt, files/test1.txt
9, Dinámico, 30146, 259.121, 504744, files/test5.txt, files/test1.txt
10, Dinámico, 30146, 257.068, 504744, files/test5.txt, files/test1.txt
11, Dinámico, 30146, 253.738, 504744, files/test5.txt, files/test1.txt
12, Dinámico, 30146, 257.725, 504744, files/test5.txt, files/test1.txt
13, Dinámico, 30146, 253.634, 504616, files/test5.txt, files/test1.txt
14, Dinámico, 30146, 247.908, 504744, files/test5.txt, files/test1.txt
15, Dinámico, 30146, 253.491, 504660, files/test5.txt, files/test1.txt
16, Dinámico, 30146, 249.54, 504708, files/test5.txt, files/test1.txt
17, Dinámico, 30146, 251.859, 504744, files/test5.txt, files/test1.txt
18, Dinámico, 30146, 250.077, 504744, files/test5.txt, files/test1.txt
19, Dinámico, 30146, 254.611, 504744, files/test5.txt, files/test1.txt
20, Dinámico, 30146, 253.512, 504692, files/test5.txt, files/test1.txt
21, Dinámico, 30146, 252.884, 504728, files/test5.txt, files/test1.txt
22, Dinámico, 30146, 254.012, 504744, files/test5.txt, files/test1.txt
23, Dinámico, 30146, 254.086, 504744, files/test5.txt, files/test1.txt
24, Dinámico, 30146, 250.82, 504744, files/test5.txt, files/test1.txt
25, Dinámico, 30146, 250.617, 504744, files/test5.txt, files/test1.txt
26, Dinámico, 30146, 249.357, 504708, files/test5.txt, files/test1.txt
27, Dinámico, 30146, 248.943, 504744, files/test5.txt, files/test1.txt
28, Dinámico, 30146, 251.931, 504744, files/test5.txt, files/test1.txt
29, Dinámico, 30146, 252.434, 504736, files/test5.txt, files/test1.txt
30, Dinámico, 30146, 253.85, 504580, files/test5.txt, files/test1.txt
1, Dinámico, 29038, 516.058, 1004712, files/test5.txt, files/test2.txt
2, Dinámico, 29038, 516.767, 1004712, files/test5.txt, files/test2.txt
3, Dinámico, 29038, 515.49, 1004704, files/test5.txt, files/test2.txt
4, Dinámico, 29038, 516.457, 1004712, files/test5.txt, files/test2.txt
5, Dinámico, 29038, 514.482, 1004712, files/test5.txt, files/test2.txt
6, Dinámico, 29038, 523.206, 1004712, files/test5.txt, files/test2.txt
7, Dinámico, 29038, 521.765, 1004712, files/test5.txt, files/test2.txt
8, Dinámico, 29038, 517.36, 1004676, files/test5.txt, files/test2.txt
9, Dinámico, 29038, 521.98, 1004664, files/test5.txt, files/test2.txt
10, Dinámico, 29038, 521.372, 1004712, files/test5.txt, files/test2.txt
11, Dinámico, 29038, 524.286, 1004712, files/test5.txt, files/test2.txt
12, Dinámico, 29038, 522.158, 1004676, files/test5.txt, files/test2.txt
13, Dinámico, 29038, 517.09, 1004712, files/test5.txt, files/test2.txt
14, Dinámico, 29038, 516.989, 1004712, files/test5.txt, files/test2.txt
15, Dinámico, 29038, 519.775, 1004712, files/test5.txt, files/test2.txt
16, Dinámico, 29038, 515.712, 1004708, files/test5.txt, files/test2.txt
17, Dinámico, 29038, 515.858, 1004664, files/test5.txt, files/test2.txt
18, Dinámico, 29038, 518.299, 1004712, files/test5.txt, files/test2.txt
19, Dinámico, 29038, 520.817, 1004676, files/test5.txt, files/test2.txt
20, Dinámico, 29038, 514.371, 1004696, files/test5.txt, files/test2.txt
21, Dinámico, 29038, 512.467, 1004712, files/test5.txt, files/test2.txt
22, Dinámico, 29038, 515.799, 1004712, files/test5.txt, files/test2.txt
23, Dinámico, 29038, 514.526, 1004712, files/test5.txt, files/test2.txt
24, Dinámico, 29038, 519.801, 1004712, files/test5.txt, files/test2.txt
25, Dinámico, 29038, 518.877, 1004656, files/test5.txt, files/test2.txt
26, Dinámico, 29038, 519.065, 1004708, files/test5.txt, files/test2.txt
27, Dinámico, 29038, 515.072, 1004676, files/test5.txt, files/test2.txt
28, Dinámico, 29038, 514.605, 1004672, files/test5.txt, files/test2.txt
29, Dinámico, 29038, 519.093, 1004676, files/test5.txt, files/test2.txt
30, Dinámico, 29038, 515.164, 1004712, files/test5.txt, files/test2.txt
1, Dinámico, 28232, 1036, 2004776, files/test5.txt, files/test3.txt
2, Dinámico, 28232, 1039.6, 2004900, files/test5.txt, files/test3.txt
3, Dinámico, 28232, 1041.24, 2004904, files/test5.txt, files/test3.txt
4, Dinámico, 28232, 1041.27, 2004868, files/test5.txt, files/test3.txt
5, Dinámico, 28232, 1047.17, 2004868, files/test5.txt, files/test3.txt
6, Dinámico, 28232, 1040.36, 2004864, files/test5.txt, files/test3.txt
7, Dinámico, 28232, 1041.35, 2004900, files/test5.txt, files/test3.txt
8, Dinámico, 28232, 1043.93, 2004868, files/test5.txt, files/test3.txt
9, Dinámico, 28232, 1043.83, 2004864, files/test5.txt, files/test3.txt
10, Dinámico, 28232, 1044.47, 2004904, files/test5.txt, files/test3.txt
11, Dinámico, 28232, 1045.59, 2004868, files/test5.txt, files/test3.txt
12, Dinámico, 28232, 1044.48, 2004852, files/test5.txt, files/test3.txt
13, Dinámico, 28232, 1046.85, 2004868, files/test5.txt, files/test3.txt
14, Dinámico, 28232, 1046.93, 2004864, files/test5.txt, files/test3.txt
15, Dinámico, 28232, 1052.84, 2004768, files/test5.txt, files/test3.txt
16, Dinámico, 28232, 1044.22, 2004904, files/test5.txt, files/test3.txt
17, Dinámico, 28232, 1044.13, 2004904, files/test5.txt, files/test3.txt
18, Dinámico, 28232, 1043.43, 2004868, files/test5.txt, files/test3.txt
19, Dinámico, 28232, 1045.94, 2004776, files/test5.txt, files/test3.txt
20, Dinámico, 28232, 1049.71, 2004904, files/test5.txt, files/test3.txt
21, Dinámico, 28232, 1048.54, 2004896, files/test5.txt, files/test3.txt
22, Dinámico, 28232, 1050.95, 2004872, files/test5.txt, files/test3.txt
23, Dinámico, 28232, 1047.86, 2004868, files/test5.txt, files/test3.txt
24, Dinámico, 28232, 1052.57, 2004852, files/test5.txt, files/test3.txt
25, Dinámico, 28232, 1045.33, 2004776, files/test5.txt, files/test3.txt
26, Dinámico, 28232, 1047.58, 2004728, files/test5.txt, files/test3.txt
27, Dinámico, 28232, 1044.28, 2004768, files/test5.txt, files/test3.txt
28, Dinámico, 28232, 1048.07, 2004896, files/test5.txt, files/test3.txt
29, Dinámico, 28232, 1045.65, 2004856, files/test5.txt, files/test3.txt
30, Dinámico, 28232, 1047.86, 2004856, files/test5.txt, files/test3.txt
1, Dinámico, 29370, 2059.43, 4004904, files/test5.txt, files/test4.txt
2, Dinámico, 29370, 2067.43, 4004868, files/test5.txt, files/test4.txt
3, Dinámico, 29370, 2068.01, 4005032, files/test5.txt, files/test4.txt
4, Dinámico, 29370, 2071.78, 4005024, files/test5.txt, files/test4.txt
5, Dinámico, 29370, 2073.06, 4004820, files/test5.txt, files/test4.txt
6, Dinámico, 29370, 2068.99, 4005020, files/test5.txt, files/test4.txt
7, Dinámico, 29370, 2070.6, 4004988, files/test5.txt, files/test4.txt
8, Dinámico, 29370, 2071.76, 4004984, files/test5.txt, files/test4.txt
9, Dinámico, 29370, 2078.03, 4005024, files/test5.txt, files/test4.txt
10, Dinámico, 29370, 2076.54, 4005032, files/test5.txt, files/test4.txt
11, Dinámico, 29370, 2079.73, 4004904, files/test5.txt, files/test4.txt
12, Dinámico, 29370, 2078.71, 4004904, files/test5.txt, files/test4.txt
13, Dinámico, 29370, 2079.22, 4005024, files/test5.txt, files/test4.txt
14, Dinámico, 29370, 2079.26, 4005032, files/test5.txt, files/test4.txt
15, Dinámico, 29370, 2077.89, 4005032, files/test5.txt, files/test4.txt
16, Dinámico, 29370, 2079.82, 4004856, files/test5.txt, files/test4.txt
17, Dinámico, 29370, 2078.05, 4005032, files/test5.txt, files/test4.txt
18, Dinámico, 29370, 2081.49, 4005032, files/test5.txt, files/test4.txt
19, Dinámico, 29370, 2079.58, 4005032, files/test5.txt, files/test4.txt
20, Dinámico, 29370, 2082.73, 4004984, files/test5.txt, files/test4.txt
21, Dinámico, 29370, 2082.92, 4004996, files/test5.txt, files/test4.txt
22, Dinámico, 29370, 2082.61, 4005032, files/test5.txt, files/test4.txt
23, Dinámico, 29370, 2076.95, 4005032, files/test5.txt, files/test4.txt
24, Dinámico, 29370, 2083.5, 4004856, files/test5.txt, files/test4.txt
25, Dinámico, 29370, 2079.54, 4005032, files/test5.txt, files/test4.txt
26, Dinámico, 29370, 2084.44, 4004740, files/test5.txt, files/test4.txt
27, Dinámico, 29370, 2077.27, 4004956, files/test5.txt, files/test4.txt
28, Dinámico, 29370, 2078.6, 4004976, files/test5.txt, files/test4.txt
29, Dinámico, 29370, 2077.59, 4004984, files/test5.txt, files/test4.txt
30, Dinámico, 29370, 2075.04, 4005032, files/test5.txt, files/test4.txt
1, Dinámico, 0, 4197.97, 8068776, files/test5.txt, files/test5.txt
2, Dinámico, 0, 4203.74, 8068740, files/test5.txt, files/test5.txt
3, Dinámico, 0, 4198.28, 8068776, files/test5.txt, files/test5.txt
4, Dinámico, 0, 4214.11, 8068776, files/test5.txt, files/test5.txt
5, Dinámico, 0, 4199.73, 8068588, files/test5.txt, files/test5.txt
6, Dinámico, 0, 4204.09, 8068740, files/test5.txt, files/test5.txt
7, Dinámico, 0, 4204.31, 8068740, files/test5.txt, files/test5.txt
8, Dinámico, 0, 4189.18, 8068612, files/test5.txt, files/test5.txt
9, Dinámico, 0, 4201.59, 8068768, files/test5.txt, files/test5.txt
10, Dinámico, 0, 4197.54, 8068776, files/test5.txt, files/test5.txt
11, Dinámico, 0, 4202.18, 8068776, files/test5.txt, files/test5.txt
12, Dinámico, 0, 4198.55, 8068772, files/test5.txt, files/test5.txt
13, Dinámico, 0, 4196.47, 8068740, files/test5.txt, files/test5.txt
14, Dinámico, 0, 4199.71, 8068776, files/test5.txt, files/test5.txt
15, Dinámico, 0, 4206.65, 8068776, files/test5.txt, files/test5.txt
16, Dinámico, 0, 4197.12, 8068776, files/test5.txt, files/test5.txt
17, Dinámico, 0, 4205.44, 8068776, files/test5.txt, files/test5.txt
18, Dinámico, 0, 4215.98, 8068776, files/test5.txt, files/test5.txt
19, Dinámico, 0, 4186.69, 8068640, files/test5.txt, files/test5.txt
20, Dinámico, 0, 4202.19, 8068768, files/test5.txt, files/test5.txt
21, Dinámico, 0, 4197.99, 8068776, files/test5.txt, files/test5.txt
22, Dinámico, 0, 4199.51, 8068776, files/test5.txt, files/test5.txt
23, Dinámico, 0, 4209.45, 8068740, files/test5.txt, files/test5.txt
24, Dinámico, 0, 4195.8, 8068776, files/test5.txt, files/test5.txt
25, Dinámico, 0, 4192.25, 8068744, files/test5.txt, files/test5.txt
26, Dinámico, 0, 4191.3, 8068600, files/test5.txt, files/test5.txt
27, Dinámico, 0, 4182.48, 8068740, files/test5.txt, files/test5.txt
28, Dinámico, 0, 4184.6, 8068740, files/test5.txt, files/test5.txt
29, Dinámico, 0, 4181.93, 8068776, files/test5.txt, files/test5.txt
